,t,NT,motivation,num
870,34.8,43.0,high,0.0
871,34.84,43.0,high,0.0
872,34.88,43.0,high,0.0
873,34.92,43.0,high,0.0
874,34.96,43.0,high,0.0
875,35.0,43.0,high,0.0
876,35.04,43.0,high,0.0
877,35.08,43.0,high,0.0
878,35.12,43.0,high,0.0
879,35.16,43.0,high,0.0
880,35.2,44.0,high,0.0
881,35.24,44.0,high,0.0
882,35.28,44.0,high,0.0
883,35.32,44.0,high,0.0
884,35.36,44.0,high,0.0
885,35.4,44.0,high,0.0
886,35.44,44.0,high,0.0
887,35.48,44.0,high,0.0
888,35.52,44.0,high,0.0
889,35.56,44.0,high,0.0
890,35.6,44.0,high,0.0
891,35.64,44.0,high,0.0
892,35.68,44.0,high,0.0
893,35.72,44.0,high,0.0
894,35.76,44.0,high,0.0
895,35.8,44.0,high,0.0
896,35.84,44.0,high,0.0
897,35.88,44.0,high,0.0
898,35.92,44.0,high,0.0
899,35.96,44.0,high,0.0
900,36.0,45.0,high,0.0
901,36.04,45.0,high,0.0
902,36.08,45.0,high,0.0
903,36.12,45.0,high,0.0
904,36.16,45.0,high,0.0
905,36.2,45.0,high,0.0
906,36.24,45.0,high,0.0
907,36.28,45.0,high,0.0
908,36.32,45.0,high,0.0
909,36.36,46.0,high,0.0
910,36.4,46.0,high,0.0
911,36.44,46.0,high,0.0
912,36.48,46.0,high,0.0
913,36.52,46.0,high,0.0
914,36.56,46.0,high,0.0
915,36.6,46.0,high,0.0
916,36.64,46.0,high,0.0
917,36.68,46.0,high,0.0
918,36.72,46.0,high,0.0
919,36.76,46.0,high,0.0
920,36.8,46.0,high,0.0
921,36.84,46.0,high,0.0
922,36.88,46.0,high,0.0
923,36.92,46.0,high,0.0
924,36.96,46.0,high,0.0
925,37.0,46.0,high,0.0
926,37.04,46.0,high,0.0
927,37.08,46.0,high,0.0
928,37.12,46.0,high,0.0
929,37.16,46.0,high,0.0
930,37.2,46.0,high,0.0
931,37.24,46.0,high,0.0
932,37.28,46.0,high,0.0
933,37.32,47.0,high,0.0
934,37.36,47.0,high,0.0
935,37.4,47.0,high,0.0
936,37.44,47.0,high,0.0
937,37.48,47.0,high,0.0
938,37.52,47.0,high,0.0
939,37.56,47.0,high,0.0
940,37.6,47.0,high,0.0
941,37.64,47.0,high,0.0
942,37.68,47.0,high,0.0
943,37.72,47.0,high,0.0
944,37.76,47.0,high,0.0
945,37.8,47.0,high,0.0
946,37.84,47.0,high,0.0
947,37.88,47.0,high,0.0
948,37.92,47.0,high,0.0
949,37.96,47.0,high,0.0
950,38.0,47.0,high,0.0
951,38.04,47.0,high,0.0
952,38.08,47.0,high,0.0
953,38.12,47.0,high,0.0
954,38.16,47.0,high,0.0
955,38.2,47.0,high,0.0
956,38.24,47.0,high,0.0
957,38.28,48.0,high,0.0
958,38.32,48.0,high,0.0
959,38.36,48.0,high,0.0
960,38.4,48.0,high,0.0
961,38.44,48.0,high,0.0
962,38.48,48.0,high,0.0
963,38.52,48.0,high,0.0
964,38.56,48.0,high,0.0
965,38.6,48.0,high,0.0
966,38.64,48.0,high,0.0
967,38.68,48.0,high,0.0
968,38.72,48.0,high,0.0
969,38.76,48.0,high,0.0
970,38.8,48.0,high,0.0
971,38.84,48.0,high,0.0
972,38.88,48.0,high,0.0
973,38.92,48.0,high,0.0
974,38.96,48.0,high,0.0
975,39.0,48.0,high,0.0
976,39.04,48.0,high,0.0
977,39.08,48.0,high,0.0
978,39.12,48.0,high,0.0
979,39.16,48.0,high,0.0
980,39.2,48.0,high,0.0
981,39.24,48.0,high,0.0
982,39.28,48.0,high,0.0
983,39.32,48.0,high,0.0
984,39.36,48.0,high,0.0
985,39.4,48.0,high,0.0
986,39.44,48.0,high,0.0
987,39.48,48.0,high,0.0
988,39.52,48.0,high,0.0
989,39.56,48.0,high,0.0
990,39.6,48.0,high,0.0
991,39.64,48.0,high,0.0
992,39.68,49.0,high,0.0
993,39.72,49.0,high,0.0
994,39.76,49.0,high,0.0
995,39.8,49.0,high,0.0
996,39.84,49.0,high,0.0
997,39.88,49.0,high,0.0
998,39.92,49.0,high,0.0
999,39.96,49.0,high,0.0
1000,40.0,49.0,high,0.0
1001,40.04,49.0,high,0.0
1002,40.08,49.0,high,0.0
1003,40.12,49.0,high,0.0
1004,40.16,49.0,high,0.0
1005,40.2,49.0,high,0.0
1006,40.24,49.0,high,0.0
1007,40.28,49.0,high,0.0
1008,40.32,49.0,high,0.0
1009,40.36,49.0,high,0.0
1010,40.4,49.0,high,0.0
1011,40.44,49.0,high,0.0
1012,40.48,49.0,high,0.0
1013,40.52,49.0,high,0.0
1014,40.56,49.0,high,0.0
1015,40.6,49.0,high,0.0
1016,40.64,49.0,high,0.0
1017,40.68,49.0,high,0.0
1018,40.72,49.0,high,0.0
1019,40.76,49.0,high,0.0
1020,40.8,49.0,high,0.0
1021,40.84,50.0,high,0.0
1022,40.88,50.0,high,0.0
1023,40.92,50.0,high,0.0
1024,40.96,50.0,high,0.0
1025,41.0,50.0,high,0.0
1026,41.04,50.0,high,0.0
1027,41.08,50.0,high,0.0
1028,41.12,50.0,high,0.0
1029,41.16,50.0,high,0.0
1030,41.2,50.0,high,0.0
1031,41.24,50.0,high,0.0
1032,41.28,50.0,high,0.0
1033,41.32,50.0,high,0.0
1034,41.36,50.0,high,0.0
1035,41.4,50.0,high,0.0
1036,41.44,50.0,high,0.0
1037,41.48,50.0,high,0.0
1038,41.52,50.0,high,0.0
1039,41.56,51.0,high,0.0
1040,41.6,51.0,high,0.0
1041,41.64,51.0,high,0.0
1042,41.68,51.0,high,0.0
1043,41.72,51.0,high,0.0
1044,41.76,51.0,high,0.0
1045,41.8,51.0,high,0.0
1046,41.84,51.0,high,0.0
1047,41.88,51.0,high,0.0
1048,41.92,51.0,high,0.0
1049,41.96,51.0,high,0.0
1050,42.0,51.0,high,0.0
1051,42.04,51.0,high,0.0
1052,42.08,51.0,high,0.0
1053,42.12,51.0,high,0.0
1054,42.16,51.0,high,0.0
1055,42.2,51.0,high,0.0
1056,42.24,51.0,high,0.0
1057,42.28,51.0,high,0.0
1058,42.32,51.0,high,0.0
1059,42.36,51.0,high,0.0
1060,42.4,51.0,high,0.0
1061,42.44,51.0,high,0.0
1062,42.48,51.0,high,0.0
1063,42.52,51.0,high,0.0
1064,42.56,51.0,high,0.0
1065,42.6,51.0,high,0.0
1066,42.64,51.0,high,0.0
1067,42.68,51.0,high,0.0
1068,42.72,51.0,high,0.0
1069,42.76,51.0,high,0.0
1070,42.8,51.0,high,0.0
1071,42.84,51.0,high,0.0
1072,42.88,52.0,high,0.0
1073,42.92,52.0,high,0.0
1074,42.96,52.0,high,0.0
1075,43.0,52.0,high,0.0
1076,43.04,52.0,high,0.0
1077,43.08,52.0,high,0.0
1078,43.12,52.0,high,0.0
1079,43.16,52.0,high,0.0
1080,43.2,52.0,high,0.0
1081,43.24,52.0,high,0.0
1082,43.28,52.0,high,0.0
1083,43.32,52.0,high,0.0
1084,43.36,52.0,high,0.0
1085,43.4,52.0,high,0.0
1086,43.44,52.0,high,0.0
1087,43.48,52.0,high,0.0
1088,43.52,52.0,high,0.0
1089,43.56,52.0,high,0.0
1090,43.6,52.0,high,0.0
1091,43.64,52.0,high,0.0
1092,43.68,52.0,high,0.0
1093,43.72,52.0,high,0.0
1094,43.76,52.0,high,0.0
1095,43.8,52.0,high,0.0
1096,43.84,52.0,high,0.0
1097,43.88,52.0,high,0.0
1098,43.92,52.0,high,0.0
1099,43.96,52.0,high,0.0
1100,44.0,52.0,high,0.0
1101,44.04,52.0,high,0.0
1102,44.08,53.0,high,0.0
1103,44.12,53.0,high,0.0
1104,44.16,53.0,high,0.0
1105,44.2,53.0,high,0.0
1106,44.24,53.0,high,0.0
1107,44.28,53.0,high,0.0
1108,44.32,53.0,high,0.0
1109,44.36,53.0,high,0.0
1110,44.4,53.0,high,0.0
1111,44.44,53.0,high,0.0
1112,44.48,53.0,high,0.0
1113,44.52,53.0,high,0.0
1114,44.56,53.0,high,0.0
1115,44.6,54.0,high,0.0
1116,44.64,54.0,high,0.0
1117,44.68,54.0,high,0.0
1118,44.72,54.0,high,0.0
1119,44.76,54.0,high,0.0
1120,44.8,54.0,high,0.0
1121,44.84,54.0,high,0.0
1122,44.88,54.0,high,0.0
1123,44.92,54.0,high,0.0
1124,44.96,54.0,high,0.0
1125,45.0,54.0,high,0.0
1126,45.04,54.0,high,0.0
1127,45.08,54.0,high,0.0
1128,45.12,54.0,high,0.0
1129,45.16,54.0,high,0.0
1130,45.2,54.0,high,0.0
1131,45.24,54.0,high,0.0
1132,45.28,54.0,high,0.0
1133,45.32,54.0,high,0.0
1134,45.36,54.0,high,0.0
1135,45.4,54.0,high,0.0
1136,45.44,54.0,high,0.0
1137,45.48,54.0,high,0.0
1138,45.52,54.0,high,0.0
1139,45.56,54.0,high,0.0
1140,45.6,54.0,high,0.0
1141,45.64,54.0,high,0.0
1142,45.68,54.0,high,0.0
1143,45.72,54.0,high,0.0
1144,45.76,54.0,high,0.0
1145,45.8,54.0,high,0.0
1146,45.84,55.0,high,0.0
1147,45.88,55.0,high,0.0
1148,45.92,55.0,high,0.0
1149,45.96,55.0,high,0.0
1150,46.0,55.0,high,0.0
1151,46.04,55.0,high,0.0
1152,46.08,55.0,high,0.0
1153,46.12,55.0,high,0.0
1154,46.16,55.0,high,0.0
1155,46.2,55.0,high,0.0
1156,46.24,55.0,high,0.0
1157,46.28,55.0,high,0.0
1158,46.32,55.0,high,0.0
1159,46.36,55.0,high,0.0
1160,46.4,55.0,high,0.0
1161,46.44,55.0,high,0.0
1162,46.48,55.0,high,0.0
1163,46.52,55.0,high,0.0
1164,46.56,55.0,high,0.0
1165,46.6,55.0,high,0.0
1166,46.64,55.0,high,0.0
1167,46.68,55.0,high,0.0
1168,46.72,55.0,high,0.0
1169,46.76,55.0,high,0.0
1170,46.8,55.0,high,0.0
1171,46.84,56.0,high,0.0
1172,46.88,56.0,high,0.0
1173,46.92,56.0,high,0.0
1174,46.96,56.0,high,0.0
1175,47.0,56.0,high,0.0
1176,47.04,56.0,high,0.0
1177,47.08,56.0,high,0.0
1178,47.12,56.0,high,0.0
1179,47.16,56.0,high,0.0
1180,47.2,56.0,high,0.0
1181,47.24,56.0,high,0.0
1182,47.28,56.0,high,0.0
1183,47.32,56.0,high,0.0
1184,47.36,56.0,high,0.0
1185,47.4,56.0,high,0.0
1186,47.44,56.0,high,0.0
1187,47.48,56.0,high,0.0
1188,47.52,56.0,high,0.0
1189,47.56,56.0,high,0.0
1190,47.6,56.0,high,0.0
1191,47.64,56.0,high,0.0
1192,47.68,56.0,high,0.0
1193,47.72,56.0,high,0.0
1194,47.76,56.0,high,0.0
1195,47.8,57.0,high,0.0
1196,47.84,57.0,high,0.0
1197,47.88,57.0,high,0.0
1198,47.92,57.0,high,0.0
1199,47.96,57.0,high,0.0
1200,48.0,57.0,high,0.0
1201,48.04,57.0,high,0.0
1202,48.08,57.0,high,0.0
1203,48.12,57.0,high,0.0
1204,48.16,57.0,high,0.0
1205,48.2,57.0,high,0.0
1206,48.24,57.0,high,0.0
1207,48.28,57.0,high,0.0
1208,48.32,57.0,high,0.0
1209,48.36,57.0,high,0.0
1210,48.4,57.0,high,0.0
1211,48.44,57.0,high,0.0
1212,48.48,58.0,high,0.0
1213,48.52,58.0,high,0.0
1214,48.56,58.0,high,0.0
1215,48.6,58.0,high,0.0
1216,48.64,58.0,high,0.0
1217,48.68,58.0,high,0.0
1218,48.72,58.0,high,0.0
1219,48.76,58.0,high,0.0
1220,48.8,58.0,high,0.0
1221,48.84,58.0,high,0.0
1222,48.88,58.0,high,0.0
1223,48.92,58.0,high,0.0
1224,48.96,58.0,high,0.0
1225,49.0,58.0,high,0.0
1226,49.04,58.0,high,0.0
1227,49.08,58.0,high,0.0
1228,49.12,58.0,high,0.0
1229,49.16,58.0,high,0.0
1230,49.2,58.0,high,0.0
1231,49.24,58.0,high,0.0
1232,49.28,58.0,high,0.0
1233,49.32,58.0,high,0.0
1234,49.36,59.0,high,0.0
1235,49.4,59.0,high,0.0
1236,49.44,59.0,high,0.0
1237,49.48,59.0,high,0.0
1238,49.52,59.0,high,0.0
1239,49.56,59.0,high,0.0
1240,49.6,59.0,high,0.0
1241,49.64,59.0,high,0.0
1242,49.68,59.0,high,0.0
1243,49.72,59.0,high,0.0
1244,49.76,59.0,high,0.0
1245,49.8,59.0,high,0.0
1246,49.84,59.0,high,0.0
1247,49.88,59.0,high,0.0
1248,49.92,59.0,high,0.0
1249,49.96,59.0,high,0.0
1250,50.0,59.0,high,0.0
1251,50.04,59.0,high,0.0
1252,50.08,59.0,high,0.0
1253,50.12,59.0,high,0.0
1254,50.16,59.0,high,0.0
1255,50.2,59.0,high,0.0
1256,50.24,59.0,high,0.0
1257,50.28,59.0,high,0.0
1258,50.32,59.0,high,0.0
1259,50.36,59.0,high,0.0
1260,50.4,60.0,high,0.0
1261,50.44,60.0,high,0.0
1262,50.48,60.0,high,0.0
1263,50.52,60.0,high,0.0
1264,50.56,60.0,high,0.0
1265,50.6,60.0,high,0.0
1266,50.64,60.0,high,0.0
1267,50.68,60.0,high,0.0
1268,50.72,60.0,high,0.0
1269,50.76,60.0,high,0.0
1270,50.8,60.0,high,0.0
1271,50.84,60.0,high,0.0
1272,50.88,60.0,high,0.0
1273,50.92,60.0,high,0.0
1274,50.96,60.0,high,0.0
1275,51.0,60.0,high,0.0
1276,51.04,60.0,high,0.0
1277,51.08,60.0,high,0.0
1278,51.12,60.0,high,0.0
1279,51.16,60.0,high,0.0
1280,51.2,61.0,high,0.0
1281,51.24,61.0,high,0.0
1282,51.28,61.0,high,0.0
1283,51.32,61.0,high,0.0
1284,51.36,61.0,high,0.0
1285,51.4,61.0,high,0.0
1286,51.44,61.0,high,0.0
1287,51.48,61.0,high,0.0
1288,51.52,61.0,high,0.0
1289,51.56,61.0,high,0.0
1290,51.6,61.0,high,0.0
1291,51.64,61.0,high,0.0
1292,51.68,61.0,high,0.0
1293,51.72,61.0,high,0.0
1294,51.76,61.0,high,0.0
1295,51.8,61.0,high,0.0
1296,51.84,61.0,high,0.0
1297,51.88,61.0,high,0.0
1298,51.92,61.0,high,0.0
1299,51.96,61.0,high,0.0
1300,52.0,61.0,high,0.0
1301,52.04,61.0,high,0.0
1302,52.08,62.0,high,0.0
1303,52.12,62.0,high,0.0
1304,52.16,62.0,high,0.0
1305,52.2,62.0,high,0.0
1306,52.24,62.0,high,0.0
1307,52.28,62.0,high,0.0
1308,52.32,62.0,high,0.0
1309,52.36,62.0,high,0.0
1310,52.4,62.0,high,0.0
1311,52.44,62.0,high,0.0
1312,52.48,62.0,high,0.0
1313,52.52,62.0,high,0.0
1314,52.56,62.0,high,0.0
1315,52.6,62.0,high,0.0
1316,52.64,62.0,high,0.0
1317,52.68,62.0,high,0.0
1318,52.72,62.0,high,0.0
1319,52.76,62.0,high,0.0
1320,52.8,62.0,high,0.0
1321,52.84,62.0,high,0.0
1322,52.88,62.0,high,0.0
1323,52.92,63.0,high,0.0
1324,52.96,63.0,high,0.0
1325,53.0,63.0,high,0.0
1326,53.04,63.0,high,0.0
1327,53.08,63.0,high,0.0
1328,53.12,63.0,high,0.0
1329,53.16,63.0,high,0.0
1330,53.2,63.0,high,0.0
1331,53.24,63.0,high,0.0
1332,53.28,63.0,high,0.0
1333,53.32,63.0,high,0.0
1334,53.36,63.0,high,0.0
1335,53.4,63.0,high,0.0
1336,53.44,63.0,high,0.0
1337,53.48,63.0,high,0.0
1338,53.52,63.0,high,0.0
1339,53.56,63.0,high,0.0
1340,53.6,63.0,high,0.0
1341,53.64,63.0,high,0.0
1342,53.68,63.0,high,0.0
1343,53.72,63.0,high,0.0
1344,53.76,63.0,high,0.0
1345,53.8,63.0,high,0.0
1346,53.84,63.0,high,0.0
1347,53.88,63.0,high,0.0
1348,53.92,63.0,high,0.0
1349,53.96,64.0,high,0.0
1350,54.0,64.0,high,0.0
1351,54.04,64.0,high,0.0
1352,54.08,64.0,high,0.0
1353,54.12,64.0,high,0.0
1354,54.16,64.0,high,0.0
1355,54.2,64.0,high,0.0
1356,54.24,64.0,high,0.0
1357,54.28,64.0,high,0.0
1358,54.32,64.0,high,0.0
1359,54.36,64.0,high,0.0
1360,54.4,64.0,high,0.0
1361,54.44,64.0,high,0.0
1362,54.48,64.0,high,0.0
1363,54.52,64.0,high,0.0
1364,54.56,65.0,high,0.0
1365,54.6,65.0,high,0.0
1366,54.64,65.0,high,0.0
1367,54.68,65.0,high,0.0
1368,54.72,65.0,high,0.0
1369,54.76,65.0,high,0.0
1370,54.8,65.0,high,0.0
1371,54.84,65.0,high,0.0
1372,54.88,65.0,high,0.0
1373,54.92,65.0,high,0.0
1374,54.96,65.0,high,0.0
1375,55.0,65.0,high,0.0
1376,55.04,65.0,high,0.0
1377,55.08,65.0,high,0.0
1378,55.12,65.0,high,0.0
1379,55.16,65.0,high,0.0
1380,55.2,65.0,high,0.0
1381,55.24,65.0,high,0.0
1382,55.28,65.0,high,0.0
1383,55.32,65.0,high,0.0
1384,55.36,65.0,high,0.0
1385,55.4,65.0,high,0.0
1386,55.44,65.0,high,0.0
1387,55.48,65.0,high,0.0
1388,55.52,65.0,high,0.0
1389,55.56,65.0,high,0.0
1390,55.6,65.0,high,0.0
1391,55.64,65.0,high,0.0
1392,55.68,65.0,high,0.0
1393,55.72,65.0,high,0.0
1394,55.76,65.0,high,0.0
1395,55.8,65.0,high,0.0
1396,55.84,65.0,high,0.0
1397,55.88,65.0,high,0.0
1398,55.92,65.0,high,0.0
1399,55.96,65.0,high,0.0
1400,56.0,66.0,high,0.0
1401,56.04,66.0,high,0.0
1402,56.08,66.0,high,0.0
1403,56.12,66.0,high,0.0
1404,56.16,66.0,high,0.0
1405,56.2,66.0,high,0.0
1406,56.24,66.0,high,0.0
1407,56.28,66.0,high,0.0
1408,56.32,66.0,high,0.0
1409,56.36,66.0,high,0.0
1410,56.4,66.0,high,0.0
1411,56.44,66.0,high,0.0
1412,56.48,66.0,high,0.0
1413,56.52,66.0,high,0.0
1414,56.56,66.0,high,0.0
1415,56.6,66.0,high,0.0
1416,56.64,66.0,high,0.0
1417,56.68,66.0,high,0.0
1418,56.72,66.0,high,0.0
1419,56.76,66.0,high,0.0
1420,56.8,66.0,high,0.0
1421,56.84,66.0,high,0.0
1422,56.88,66.0,high,0.0
1423,56.92,66.0,high,0.0
1424,56.96,66.0,high,0.0
1425,57.0,66.0,high,0.0
1426,57.04,66.0,high,0.0
1427,57.08,66.0,high,0.0
1428,0.0,0.0,high,1.0
1429,0.04,0.0,high,1.0
1430,0.08,0.0,high,1.0
1431,0.12,0.0,high,1.0
1432,0.16,0.0,high,1.0
1433,0.2,0.0,high,1.0
1434,0.24,0.0,high,1.0
1435,0.28,0.0,high,1.0
1436,0.32,0.0,high,1.0
1437,0.36,0.0,high,1.0
1438,0.4,0.0,high,1.0
1439,0.44,0.0,high,1.0
1440,0.48,0.0,high,1.0
1441,0.52,0.0,high,1.0
1442,0.56,0.0,high,1.0
1443,0.6,0.0,high,1.0
1444,0.64,0.0,high,1.0
1445,0.68,0.0,high,1.0
1446,0.72,0.0,high,1.0
1447,0.76,0.0,high,1.0
1448,0.8,0.0,high,1.0
1449,0.84,0.0,high,1.0
1450,0.88,0.0,high,1.0
1451,0.92,0.0,high,1.0
1452,0.96,0.0,high,1.0
1453,1.0,0.0,high,1.0
1454,1.04,0.0,high,1.0
1455,1.08,0.0,high,1.0
1456,1.12,0.0,high,1.0
1457,1.16,0.0,high,1.0
1458,1.2,0.0,high,1.0
1459,1.24,0.0,high,1.0
1460,1.28,0.0,high,1.0
1461,1.32,0.0,high,1.0
1462,1.36,0.0,high,1.0
1463,1.4,0.0,high,1.0
1464,1.44,0.0,high,1.0
1465,1.48,0.0,high,1.0
1466,1.52,0.0,high,1.0
1467,1.56,0.0,high,1.0
1468,1.6,1.0,high,1.0
1469,1.64,1.0,high,1.0
1470,1.68,1.0,high,1.0
1471,1.72,1.0,high,1.0
1472,1.76,1.0,high,1.0
1473,1.8,1.0,high,1.0
1474,1.84,1.0,high,1.0
1475,1.88,1.0,high,1.0
1476,1.92,1.0,high,1.0
1477,1.96,1.0,high,1.0
1478,2.0,1.0,high,1.0
1479,2.04,1.0,high,1.0
1480,2.08,1.0,high,1.0
1481,2.12,2.0,high,1.0
1482,2.16,2.0,high,1.0
1483,2.2,2.0,high,1.0
1484,2.24,2.0,high,1.0
1485,2.28,2.0,high,1.0
1486,2.32,2.0,high,1.0
1487,2.36,2.0,high,1.0
1488,2.4,2.0,high,1.0
1489,2.44,2.0,high,1.0
1490,2.48,2.0,high,1.0
1491,2.52,2.0,high,1.0
1492,2.56,2.0,high,1.0
1493,2.6,2.0,high,1.0
1494,2.64,2.0,high,1.0
1495,2.68,2.0,high,1.0
1496,2.72,2.0,high,1.0
1497,2.76,2.0,high,1.0
1498,2.8,2.0,high,1.0
1499,2.84,2.0,high,1.0
1500,2.88,2.0,high,1.0
1501,2.92,2.0,high,1.0
1502,2.96,2.0,high,1.0
1503,3.0,2.0,high,1.0
1504,3.04,2.0,high,1.0
1505,3.08,2.0,high,1.0
1506,3.12,2.0,high,1.0
1507,3.16,2.0,high,1.0
1508,3.2,2.0,high,1.0
1509,3.24,2.0,high,1.0
1510,3.28,2.0,high,1.0
1511,3.32,3.0,high,1.0
1512,3.36,3.0,high,1.0
1513,3.4,3.0,high,1.0
1514,3.44,3.0,high,1.0
1515,3.48,3.0,high,1.0
1516,3.52,3.0,high,1.0
1517,3.56,3.0,high,1.0
1518,3.6,3.0,high,1.0
1519,3.64,3.0,high,1.0
1520,3.68,3.0,high,1.0
1521,3.72,3.0,high,1.0
1522,3.76,3.0,high,1.0
1523,3.8,3.0,high,1.0
1524,3.84,3.0,high,1.0
1525,3.88,3.0,high,1.0
1526,3.92,4.0,high,1.0
1527,3.96,4.0,high,1.0
1528,4.0,4.0,high,1.0
1529,4.04,4.0,high,1.0
1530,4.08,4.0,high,1.0
1531,4.12,4.0,high,1.0
1532,4.16,4.0,high,1.0
1533,4.2,4.0,high,1.0
1534,4.24,4.0,high,1.0
1535,4.28,4.0,high,1.0
1536,4.32,4.0,high,1.0
1537,4.36,4.0,high,1.0
1538,4.4,4.0,high,1.0
1539,4.44,4.0,high,1.0
1540,4.48,4.0,high,1.0
1541,4.52,4.0,high,1.0
1542,4.56,4.0,high,1.0
1543,4.6,4.0,high,1.0
1544,4.64,4.0,high,1.0
1545,4.68,4.0,high,1.0
1546,4.72,4.0,high,1.0
1547,4.76,4.0,high,1.0
1548,4.8,5.0,high,1.0
1549,4.84,5.0,high,1.0
1550,4.88,5.0,high,1.0
1551,4.92,5.0,high,1.0
1552,4.96,5.0,high,1.0
1553,5.0,5.0,high,1.0
1554,5.04,5.0,high,1.0
1555,5.08,5.0,high,1.0
1556,5.12,5.0,high,1.0
1557,5.16,5.0,high,1.0
1558,5.2,5.0,high,1.0
1559,5.24,5.0,high,1.0
1560,5.28,6.0,high,1.0
1561,5.32,6.0,high,1.0
1562,5.36,6.0,high,1.0
1563,5.4,6.0,high,1.0
1564,5.44,6.0,high,1.0
1565,5.48,7.0,high,1.0
1566,5.52,7.0,high,1.0
1567,5.56,7.0,high,1.0
1568,5.6,7.0,high,1.0
1569,5.64,7.0,high,1.0
1570,5.68,7.0,high,1.0
1571,5.72,7.0,high,1.0
1572,5.76,7.0,high,1.0
1573,5.8,7.0,high,1.0
1574,5.84,7.0,high,1.0
1575,5.88,7.0,high,1.0
1576,5.92,7.0,high,1.0
1577,5.96,7.0,high,1.0
1578,6.0,7.0,high,1.0
1579,6.04,7.0,high,1.0
1580,6.08,7.0,high,1.0
1581,6.12,7.0,high,1.0
1582,6.16,7.0,high,1.0
1583,6.2,7.0,high,1.0
1584,6.24,7.0,high,1.0
1585,6.28,7.0,high,1.0
1586,6.32,7.0,high,1.0
1587,6.36,7.0,high,1.0
1588,6.4,7.0,high,1.0
1589,6.44,7.0,high,1.0
1590,6.48,7.0,high,1.0
1591,6.52,7.0,high,1.0
1592,6.56,7.0,high,1.0
1593,6.6,8.0,high,1.0
1594,6.64,8.0,high,1.0
1595,6.68,8.0,high,1.0
1596,6.72,8.0,high,1.0
1597,6.76,8.0,high,1.0
1598,6.8,8.0,high,1.0
1599,6.84,8.0,high,1.0
1600,6.88,8.0,high,1.0
1601,6.92,8.0,high,1.0
1602,6.96,8.0,high,1.0
1603,7.0,8.0,high,1.0
1604,7.04,8.0,high,1.0
1605,7.08,8.0,high,1.0
1606,7.12,9.0,high,1.0
1607,7.16,9.0,high,1.0
1608,7.2,9.0,high,1.0
1609,7.24,9.0,high,1.0
1610,7.28,9.0,high,1.0
1611,7.32,9.0,high,1.0
1612,7.36,9.0,high,1.0
1613,7.4,9.0,high,1.0
1614,7.44,9.0,high,1.0
1615,7.48,9.0,high,1.0
1616,7.52,9.0,high,1.0
1617,7.56,9.0,high,1.0
1618,7.6,9.0,high,1.0
1619,7.64,9.0,high,1.0
1620,7.68,9.0,high,1.0
1621,7.72,9.0,high,1.0
1622,7.76,9.0,high,1.0
1623,7.8,9.0,high,1.0
1624,7.84,9.0,high,1.0
1625,7.88,9.0,high,1.0
1626,7.92,9.0,high,1.0
1627,7.96,9.0,high,1.0
1628,8.0,10.0,high,1.0
1629,8.04,10.0,high,1.0
1630,8.08,10.0,high,1.0
1631,8.12,10.0,high,1.0
1632,8.16,10.0,high,1.0
1633,8.2,10.0,high,1.0
1634,8.24,10.0,high,1.0
1635,8.28,10.0,high,1.0
1636,8.32,10.0,high,1.0
1637,8.36,10.0,high,1.0
1638,8.4,10.0,high,1.0
1639,8.44,10.0,high,1.0
1640,8.48,10.0,high,1.0
1641,8.52,10.0,high,1.0
1642,8.56,10.0,high,1.0
1643,8.6,10.0,high,1.0
1644,8.64,10.0,high,1.0
1645,8.68,10.0,high,1.0
1646,8.72,10.0,high,1.0
1647,8.76,11.0,high,1.0
1648,8.8,11.0,high,1.0
1649,8.84,11.0,high,1.0
1650,8.88,11.0,high,1.0
1651,8.92,11.0,high,1.0
1652,8.96,11.0,high,1.0
1653,9.0,11.0,high,1.0
1654,9.04,11.0,high,1.0
1655,9.08,11.0,high,1.0
1656,9.12,11.0,high,1.0
1657,9.16,11.0,high,1.0
1658,9.2,11.0,high,1.0
1659,9.24,11.0,high,1.0
1660,9.28,11.0,high,1.0
1661,9.32,12.0,high,1.0
1662,9.36,12.0,high,1.0
1663,9.4,12.0,high,1.0
1664,9.44,12.0,high,1.0
1665,9.48,12.0,high,1.0
1666,9.52,12.0,high,1.0
1667,9.56,12.0,high,1.0
1668,9.6,12.0,high,1.0
1669,9.64,12.0,high,1.0
1670,9.68,12.0,high,1.0
1671,9.72,12.0,high,1.0
1672,9.76,12.0,high,1.0
1673,9.8,12.0,high,1.0
1674,9.84,12.0,high,1.0
1675,9.88,12.0,high,1.0
1676,9.92,12.0,high,1.0
1677,9.96,12.0,high,1.0
1678,10.0,12.0,high,1.0
1679,10.04,12.0,high,1.0
1680,10.08,12.0,high,1.0
1681,10.12,12.0,high,1.0
1682,10.16,12.0,high,1.0
1683,10.2,13.0,high,1.0
1684,10.24,13.0,high,1.0
1685,10.28,13.0,high,1.0
1686,10.32,13.0,high,1.0
1687,10.36,13.0,high,1.0
1688,10.4,13.0,high,1.0
1689,10.44,13.0,high,1.0
1690,10.48,13.0,high,1.0
1691,10.52,13.0,high,1.0
1692,10.56,13.0,high,1.0
1693,10.6,13.0,high,1.0
1694,10.64,13.0,high,1.0
1695,10.68,13.0,high,1.0
1696,10.72,13.0,high,1.0
1697,10.76,13.0,high,1.0
1698,10.8,13.0,high,1.0
1699,10.84,13.0,high,1.0
